FIPS,County,DEM,GOP,MedianIncome,MigraRate,BirthRate,DeathRate,BachelorRate,UnemploymentRate
27087.000,27119,4712,8979,50893.000,3.300,13.700,10.300,24.100,4.300
27089.000,119356,18911,32512,52522.000,-4.125,13.300,8.475,24.425,4.925
27095.000,54192,7346,21265,52414.500,2.850,12.500,11.150,16.200,5.750
27097.000,27097,3637,12925,51422.000,2.100,12.400,10.100,17.100,5.600
27099.000,27099,7444,8826,53302.000,-0.700,12.800,10.800,21.700,3.200
27101.000,81339,5401,11364,55320.000,-5.667,13.433,10.500,19.067,3.600
27103.000,27143,1954,5193,60978.000,-3.700,10.200,11.400,16.700,4.300
27105.000,54238,4106,8390,56793.500,-3.850,14.350,9.600,19.150,3.050
27107.000,65216,5951,11242,52980.500,3.100,13.150,12.050,25.450,3.550
27109.000,54326,15232,19111,59807.000,-0.150,10.350,8.850,25.850,3.600
27111.000,27167,893,2129,54373.000,-3.500,11.200,12.900,23.500,3.200
27113.000,54232,6858,12979,51808.500,-1.150,13.150,9.600,22.100,5.000
27115.000,82146,15922,17848,50651.000,-3.550,9.350,10.450,19.250,5.500
27117.000,119333,33025,46863,57831.000,2.967,14.000,9.700,25.300,2.867
27119.000,103251,16779,27567,52593.667,0.133,13.667,10.333,28.467,3.167
27121.000,54300,3795,5762,54566.500,-1.950,10.900,9.400,23.650,4.200
27123.000,54286,244015,135207,75521.000,3.100,12.850,6.950,42.550,3.450
27129.000,27143,1954,5193,60978.000,-3.700,10.200,11.400,16.700,4.300
27131.000,27131,14437,15429,67726.000,3.100,11.700,6.800,27.500,3.500
27133.000,119333,33025,46863,57831.000,2.967,14.000,9.700,25.300,2.867
27137.000,82168,69111,54288,50248.000,-1.850,9.850,10.350,26.350,5.450
27139.000,27143,1954,5193,60978.000,-3.700,10.200,11.400,16.700,4.300
27143.000,27143,1954,5193,60978.000,-3.700,10.200,11.400,16.700,4.300
27149.000,81455,4426,6812,53183.000,-4.700,10.667,10.933,21.433,4.100
27151.000,27151,1679,2962,50954.000,8.000,11.000,11.800,18.000,5.400
27155.000,138508,5127,10080,52039.000,-6.075,12.675,11.700,19.825,3.475
27157.000,164428,19108,25388,56440.250,-2.500,10.775,9.350,22.200,3.875
27163.000,27163,67086,64429,90755.000,3.600,11.300,6.300,43.200,3.300
27167.000,65244,2957,6888,56964.500,-3.450,11.600,10.650,22.550,2.950
27169.000,82180,13897,16171,54692.000,-5.550,10.550,8.850,23.850,4.000
27173.000,46039,570,1366,53517.000,-18.600,13.300,10.700,23.600,4.900
28001.000,56220,6163,1794,26560.500,-14.900,12.100,13.500,14.400,12.450
28003.000,131506,6712,29785,37653.000,0.775,11.525,13.350,12.600,5.875
28005.000,56242,7284,11855,33045.500,-3.300,11.200,13.600,14.900,7.900
28007.000,140245,31802,38584,38295.000,-4.320,12.540,12.100,20.340,6.720
28009.000,103331,9642,29389,46725.000,2.767,12.267,11.400,17.333,4.967
28011.000,28011,8410,4251,29633.000,-21.200,13.800,12.300,23.800,7.200
28013.000,112306,10230,21295,36448.750,-0.550,13.225,11.725,13.450,5.725
28015.000,56134,12497,3908,24809.000,-20.100,14.650,11.950,13.700,10.050
28017.000,112252,16952,27812,37170.500,-0.375,12.825,11.525,16.400,6.425
28019.000,28019,1198,2763,36194.000,-6.000,10.300,12.700,17.700,5.600
28021.000,56092,9540,6065,30590.500,-17.900,13.150,11.650,14.600,10.650
28023.000,84159,17833,26694,37856.333,-6.200,12.600,12.433,15.400,6.767
28025.000,56120,11180,14243,36308.000,-1.750,11.550,12.550,18.650,7.200
28027.000,56262,4880,1838,28225.500,-19.100,15.350,12.150,14.100,8.400
28029.000,112304,17869,24008,35112.500,-11.550,12.375,11.725,14.450,8.100
28031.000,140423,28208,50961,37179.200,-7.880,12.480,11.400,17.420,6.120
28033.000,75300,209217,115788,38940.000,-13.250,16.200,9.700,23.950,6.200
28035.000,84211,21938,50755,40215.333,-2.467,13.100,10.967,21.500,5.933
28037.000,84305,10621,12344,30940.667,-11.333,12.067,13.067,14.933,10.200
28039.000,56100,14043,35513,46423.500,0.900,10.350,10.050,14.700,6.950
28041.000,28041,956,4309,39559.000,2.400,9.100,10.700,8.600,7.300
28043.000,56244,9251,6123,31442.500,-9.100,14.450,12.850,15.850,7.700
28045.000,56154,6239,29250,44511.500,5.500,10.750,11.550,19.800,6.050
28047.000,56168,16006,46734,48471.000,1.000,11.400,10.750,18.600,6.300
28049.000,56216,22229,33000,52719.000,2.000,12.000,10.350,30.150,4.850
28051.000,84223,30855,29515,38496.000,-10.000,14.033,11.067,25.033,8.133
28053.000,28083,6677,2757,27573.000,-18.900,16.000,12.500,17.500,9.100
28055.000,28055,395,298,26957.000,-12.800,9.800,5.300,6.700,14.000
28057.000,112410,9642,33256,38329.750,0.025,11.450,13.225,13.200,5.575
28059.000,28059,13087,31204,53288.000,-0.600,11.600,9.400,20.800,6.600
28061.000,112332,24623,47559,38639.750,-7.125,12.875,11.000,16.875,6.200
28063.000,56148,7795,11039,33216.000,-15.800,12.900,12.100,15.500,10.250
28065.000,56192,7591,9859,35191.500,-10.350,11.450,12.650,13.250,6.800
28067.000,56196,9346,25953,39402.000,-7.350,12.850,10.850,16.500,5.650
28069.000,28075,10910,17574,40949.000,-14.500,12.800,10.700,20.000,5.900
28071.000,84421,6666,21969,40549.000,3.833,13.600,11.067,14.967,5.133
28073.000,28109,2919,15530,43654.000,2.600,11.200,12.100,16.400,6.000
28075.000,28075,10910,17574,40949.000,-14.500,12.800,10.700,20.000,5.900
28077.000,84359,10804,21317,37095.000,-3.867,11.567,12.333,14.000,6.267
28079.000,56168,21937,30382,50757.000,4.350,13.000,10.100,30.250,5.150
28081.000,112472,11644,36357,40275.250,3.000,12.925,11.200,15.025,5.225
28083.000,28083,6677,2757,27573.000,-18.900,16.000,12.500,17.500,9.100
28085.000,56232,6933,13924,35858.500,-2.700,11.750,12.800,14.700,6.700
28087.000,28095,5485,10107,38208.000,3.500,11.300,12.800,17.200,6.300
28089.000,28089,18358,25607,65870.000,10.200,12.800,9.300,47.700,4.300
28091.000,56256,5394,18904,37835.000,0.700,11.350,12.750,14.900,6.850
28093.000,122349,214474,137155,49747.667,-0.100,12.833,10.067,22.533,4.900
28095.000,28095,5485,10107,38208.000,3.500,11.300,12.800,17.200,6.300
28101.000,28129,1598,5877,38521.000,-8.700,11.400,10.900,12.500,5.200
28107.000,84423,7454,5204,30587.667,-12.500,14.533,12.500,14.133,7.700
28109.000,28109,2919,15530,43654.000,2.600,11.200,12.100,16.400,6.000
28113.000,28147,2475,3374,32016.000,-1.200,11.500,13.400,13.400,7.700
28115.000,56260,4092,18603,43167.500,5.400,13.950,10.000,15.350,4.550
28117.000,112542,6834,31107,39479.500,-0.200,12.300,12.700,13.125,5.225
28119.000,56262,4880,1838,28225.500,-19.100,15.350,12.150,14.100,8.400
28121.000,56256,5469,13270,39044.500,-7.450,11.300,11.150,12.550,5.300
28123.000,28129,1598,5877,38521.000,-8.700,11.400,10.900,12.500,5.200
28127.000,56256,5469,13270,39044.500,-7.450,11.300,11.150,12.550,5.300
28129.000,28129,1598,5877,38521.000,-8.700,11.400,10.900,12.500,5.200
28135.000,28161,2574,3366,35312.000,0.700,12.900,13.200,14.200,6.300
28137.000,28143,2577,840,30241.000,-19.500,18.200,10.900,16.800,7.100
28139.000,56284,3777,16343,41725.500,-0.750,13.050,11.700,15.150,4.950
28141.000,28141,990,7117,37909.000,3.000,10.600,15.400,10.000,5.500
28143.000,28143,2577,840,30241.000,-19.500,18.200,10.900,16.800,7.100
28145.000,28145,1969,9161,44880.000,-3.100,13.600,10.900,14.800,4.400
28147.000,28147,2475,3374,32016.000,-1.200,11.500,13.400,13.400,7.700
28157.000,28157,2826,1305,26390.000,-2.400,10.400,15.000,13.800,10.100
28161.000,28161,2574,3366,35312.000,0.700,12.900,13.200,14.200,6.300
29001.000,87423,2262,8732,38924.000,4.033,14.133,13.300,14.500,4.167
29003.000,87225,5179,15348,46893.667,-3.667,12.133,11.667,23.200,4.033
29005.000,89283,5087,13271,48639.667,-1.700,10.967,10.633,24.033,4.233
29007.000,116362,46583,52370,47617.000,2.950,11.625,9.700,22.550,4.025
29009.000,116446,9823,44259,40170.000,2.025,12.150,11.600,15.000,5.075
29011.000,87313,3353,14729,37639.333,4.233,12.067,14.367,15.533,4.800
29013.000,29217,1706,6526,39036.000,-5.000,12.700,12.800,17.700,4.900
29015.000,29141,1768,6757,38412.000,3.100,13.600,15.400,12.900,5.900
29017.000,116412,12566,49750,45194.500,-2.025,11.050,10.900,17.275,4.875
29019.000,58070,51979,60756,54295.500,0.400,11.900,7.000,39.450,3.450
29021.000,29165,18915,24975,77933.000,17.100,12.500,7.200,41.800,3.600
29023.000,58230,4909,24724,36594.000,-3.800,11.950,13.000,13.500,6.050
29025.000,58202,3925,10334,51270.500,1.050,11.550,11.550,16.100,4.800
29027.000,29051,10907,24610,55767.000,-4.600,11.900,8.600,32.900,3.600
29029.000,58272,3518,16042,39843.000,3.450,13.050,13.300,14.750,5.550
29031.000,87395,11861,44923,46614.333,0.367,11.400,11.267,19.900,4.767
29033.000,116520,10810,27005,49244.500,-4.675,11.125,11.600,17.600,4.575
29035.000,58328,1405,6070,31806.500,2.850,9.900,13.500,11.650,6.250
29037.000,29101,5924,13702,50257.000,-4.900,13.200,8.300,28.400,4.900
29039.000,116480,5983,25164,39318.750,3.725,12.050,13.275,16.725,4.825
29041.000,87357,5193,14719,42642.333,-7.333,11.133,11.767,17.367,4.633
29043.000,87531,10151,44473,41098.000,6.533,11.033,11.800,17.367,6.267
